1	105,193
2	82,265
3	91,787
4	104,192
5	116,989
6	130,564
8	178,604
10	214,784
12	253,61
14	296,288
16	321,039
18	373,802
20	404,896
22	457,852
24	495,492
26	558,255
28	604,628
30	648,428
32	700,951
34	757,759
36	810,292
38	864,517
40	924,271
42	1022,748
44	1082,65
46	1161,637
48	1212,067
