1	364,978
2	180,565
3	127,304
4	97,394
5	80,623
6	67,573
7	60,081
8	53,124
9	48,690
10	44,280
11	40,943
12	38,470
13	37,132
14	35,814
15	33,430
16	33,523
17	29,577
18	30,517
19	29,975
20	29,431
21	27,610
22	25,354
23	27,696
24	25,969
25	26,826
26	25,201
27	26,071
28	27,834
29	23,171
30	25,841
31	28,189
32	27,108
33	25,245
34	23,609
35	25,012
36	23,430
37	24,229
38	22,892
39	21,944
40	24,108
41	23,780
42	24,379
43	25,196
44	22,752
45	24,584
46	22,314
47	22,838
48	24,697
