1	198,827
2	112,560
3	80,880
4	73,026
5	69,708
6	70,905
8	73,291
10	82,723
12	91,322
14	100,737
16	113,522
18	123,564
20	136,659
22	148,804
24	165,810
26	183,080
28	194,867
30	210,262
32	228,167
34	250,738
36	267,397
38	299,354
40	322,938
42	337,182
44	357,112
46	380,225
48	401,533

