1	256,843
2	145,389
3	105,58
4	94,515
5	89,836
6	91,212
7	94,223
8	100,699
9	107,429
10	113,878
11	120,787
12	127,988
13	135,712
14	142,803
15	152,238
16	159,225
17	170,223
18	175,819
19	184,972
20	193,373
21	201,357
22	210,058
23	219,103
24	228,942
