1	1.78688875632849
2	44.4053136328179
3	59.627709203261
4	63.858807874088
5	65.6479909451047
6	65.1218281099436
7	63.9704645222472
8	61.4941342021138
9	58.9206778935132
10	56.4546719894767
11	53.8127686260114
12	51.0592086143869
13	48.1056608391074
14	45.3941632634332
15	41.7863534162346
16	39.1146239618226
17	34.9091451383472
18	32.7693143058169
19	29.2693372489637
20	26.0569142996987
21	23.0039462212637
22	19.6768075375885
23	16.2181281451231
24	12.4558344422521

